"date" "wt.data" "wt.data.perf" "lfl.data" "at.data"
"1" "1995-01-01" "7.194166667" "7.194166667" "2.8094026953625" "4.5"
"2" "1995-01-02" "6.964166667" "6.964166667" "2.71469474382088" "4.6"
"3" "1995-01-03" "6.16" "6.16" "2.63905732961526" "3.1"
"4" "1995-01-04" "6.354166667" "6.354166667" "2.58021682959233" "5.5"
"5" "1995-01-05" "6.638333333" "6.638333333" "2.61739583283408" "6.8"
"6" "1995-01-06" "6.646666667" "6.646666667" "2.61006979274201" "7.1"
"7" "1995-01-07" "6.3475" "6.3475" "2.50143595173921" "5.1"
"8" "1995-01-08" "7.195" "7.195" "2.3887627892351" "8.7"
"9" "1995-01-09" "7.803333333" "7.803333333" "2.35137525716348" "6.1"
"10" "1995-01-10" "8.315833333" "8.315833333" "2.29857707159651" "9.9"
"11" "1995-01-11" "9.34" "9.34" "2.28949985344539" "11"
"12" "1995-01-12" "8.44" "8.44" "2.27006190128849" "4.4"
"13" "1995-01-13" "6.251666667" "6.251666667" "2.16676536985151" "3.3"
"14" "1995-01-14" "6.643333333" "6.643333333" "2.13416644136908" "8.5"
"15" "1995-01-15" "7.248333333" "7.248333333" "2.12465388450138" "7.6"
"16" "1995-01-16" "7.910833333" "7.910833333" "2.08691355651854" "10.4"
"17" "1995-01-17" "8.951666667" "8.951666667" "2.30258509299405" "11.1"
"18" "1995-01-18" "8.305" "8.305" "2.86789890204411" "6.2"
"19" "1995-01-19" "7.2325" "7.2325" "2.83321334405622" "8.2"
"20" "1995-01-20" "7.8725" "7.8725" "3.54095932403731" "7.8"
"21" "1995-01-21" "7.373333333" "7.373333333" "3.03974915897077" "7.8"
"22" "1995-01-22" "9.536666667" "9.536666667" "4.10758978897212" "11.4"
"23" "1995-01-23" "9.4425" "9.4425" "4.22097721315547" "8.6"
"24" "1995-01-24" "7.8025" "7.8025" "3.55248682920838" "8.9"
"25" "1995-01-25" "9.7675" "9.7675" "4.0876555740713" "12.2"
"26" "1995-01-26" "10.4275" "10.4275" "4.41400968052693" "9"
"27" "1995-01-27" "8.4125" "8.4125" "4.06731588983418" "7.1"
"28" "1995-01-28" "9.478333333" "9.478333333" "4.36691299686383" "10.5"
"29" "1995-01-29" "9.716666667" "9.716666667" "3.83514196109219" "10.6"
"30" "1995-01-30" "9.924166667" "9.924166667" "3.55248682920838" "10.1"
"31" "1995-01-31" "9.776666667" "9.776666667" "3.27714473299218" "9.9"
"32" "1995-02-01" "10.65083333" "10.65083333" "3.1904763503465" "11.8"
"33" "1995-02-02" "9.665833333" "9.665833333" "3.25809653802148" "8.1"
"34" "1995-02-03" "9.284166667" "9.284166667" "3.02529107579554" "9.6"
"35" "1995-02-04" "10.60166667" "10.60166667" "2.94968833505258" "12"
"36" "1995-02-05" "11.21333333" "11.21333333" "2.88480071284671" "11.2"
"37" "1995-02-06" "10.87916667" "10.87916667" "2.79728133483015" "9.1"
"38" "1995-02-07" "10.40666667" "10.40666667" "2.74727091425549" "10.2"
"39" "1995-02-08" "10.64666667" "10.64666667" "2.76631910922619" "11.5"
"40" "1995-02-09" "10.28416667" "10.28416667" "2.76000994003292" "9.1"
"41" "1995-02-10" "10.075" "10.075" "2.83321334405622" "9.9"
"42" "1995-02-11" "9.939166667" "9.939166667" "3.00071981506503" "10.9"
"43" "1995-02-12" "9.4725" "9.4725" "3.11794990627824" "9.7"
"44" "1995-02-13" "9.620833333" "9.620833333" "2.92316158071916" "10.4"
"45" "1995-02-14" "8.876666667" "8.876666667" "3.04452243772342" "9.9"
"46" "1995-02-15" "10.31166667" "10.31166667" "3.19458313229916" "12.3"
"47" "1995-02-16" "9.709166667" "9.709166667" "3.13983261752775" "10.3"
"48" "1995-02-17" "9.551666667" "9.551666667" "3.12236492448736" "8.7"
"49" "1995-02-18" "8.625833333" "8.625833333" "2.96010509591084" "8.1"
"50" "1995-02-19" "9.37" "9.37" "2.99071973173045" "10.7"
"51" "1995-02-20" "10.4125" "10.4125" "3.21084365317094" "10.8"
"52" "1995-02-21" "10.23083333" "10.23083333" "3.00568260440716" "8"
"53" "1995-02-22" "8.358333333" "8.358333333" "2.87919845729804" "5.6"
"54" "1995-02-23" "7.478333333" "7.478333333" "2.97552956623647" "6.7"
"55" "1995-02-24" "8.91" "8.91" "2.96527306606928" "10.7"
"56" "1995-02-25" "10.34833333" "10.34833333" "2.91777073208428" "10.4"
"57" "1995-02-26" "9.236666667" "9.236666667" "2.85070650150373" "5.4"
"58" "1995-02-27" "7.8575" "7.8575" "2.76000994003292" "5.7"
"59" "1995-02-28" "9.083333333" "9.083333333" "2.68784749378469" "10.6"
"60" "1995-03-01" "10.09083333" "10.09083333" "2.68102152871429" "8.7"
"61" "1995-03-02" "8.985833333" "8.985833333" "2.74727091425549" "6.7"
"62" "1995-03-03" "7.833333333" "7.833333333" "2.9391619220656" "5.6"
"63" "1995-03-04" "7.684166667" "7.684166667" "2.69462718077007" "5.7"
"64" "1995-03-05" "8.683333333" "8.683333333" "2.63905732961526" "8.6"
"65" "1995-03-06" "8.19" "8.19" "2.62466859216316" "6.6"
"66" "1995-03-07" "7.3975" "7.3975" "2.61006979274201" "5.5"
"67" "1995-03-08" "7.1925" "7.1925" "2.78501124223834" "6.5"
"68" "1995-03-09" "7.34" "7.34" "2.62466859216316" "6.3"
"69" "1995-03-10" "8.193333333" "8.193333333" "2.4932054526027" "10.6"
"70" "1995-03-11" "9.026666667" "9.026666667" "2.47653840011748" "9.2"
"71" "1995-03-12" "9.850833333" "9.850833333" "2.45958884180371" "11.6"
"72" "1995-03-13" "10.01" "10.01" "2.40694510831829" "9.5"
"73" "1995-03-14" "9.901666667" "9.901666667" "2.37024374146786" "10"
"74" "1995-03-15" "10.03166667" "10.03166667" "2.35137525716348" "7.7"
"75" "1995-03-16" "8.804166667" "8.804166667" "2.32238772029023" "7.2"
"76" "1995-03-17" "9.719166667" "9.719166667" "2.35137525716348" "10.6"
"77" "1995-03-18" "10.035" "10.035" "2.40694510831829" "10.4"
"78" "1995-03-19" "10.1" "10.1" "2.68102152871429" "9.3"
"79" "1995-03-20" "8.9675" "8.9675" "2.43361335540045" "6.4"
"80" "1995-03-21" "8.238333333" "8.238333333" "2.24495598015741" "5.1"
"81" "1995-03-22" "8.58" "8.58" "2.17247640764703" "8.1"
"82" "1995-03-23" "8.965833333" "8.965833333" "2.11866225483312" "8"
"83" "1995-03-24" "9.4525" "9.4525" "2.10291389786498" "8.4"
"84" "1995-03-25" "9.7925" "9.7925" "2.089391872533" "10"
"85" "1995-03-26" "10.55083333" "10.55083333" "2.0515563381903" "9.1"
"86" "1995-03-27" "11.37742754" "11.37742754" "2.01356879752913" "10.2"
"87" "1995-03-28" "9.431666667" "9.431666667" "2.01490302054226" "6.3"
"88" "1995-03-29" "9.704166667" "9.704166667" "2.17247640764703" "9.1"
"89" "1995-03-30" "9.176666667" "9.176666667" "1.99877363861238" "5.6"
"90" "1995-03-31" "9.134166667" "9.134166667" "1.94161522477243" "8.7"
"91" "1995-04-01" "10.34083333" "10.34083333" "1.92716410623426" "11.7"
"92" "1995-04-02" "11.31" "11.31" "1.93441576962958" "12.3"
"93" "1995-04-03" "11.89666667" "11.89666667" "1.90359895098359" "12.6"
"94" "1995-04-04" "12.16583333" "12.16583333" "1.85941811770187" "10"
"95" "1995-04-05" "11.57" "11.57" "1.8229350866965" "10.1"
"96" "1995-04-06" "11.34" "11.34" "1.80005827204275" "11"
"97" "1995-04-07" "12.205" "12.205" "1.79009141212736" "13.4"
"98" "1995-04-08" "12.79916667" "12.79916667" "1.76814960358892" "13.2"
"99" "1995-04-09" "11.83083333" "11.83083333" "1.73871024813824" "9.1"
"100" "1995-04-10" "11.40083333" "11.40083333" "1.69744878975681" "9.9"
"101" "1995-04-11" "11.79" "11.79" "1.68824909285839" "12.2"
"102" "1995-04-12" "12.36583333" "12.36583333" "1.66770682055808" "13.3"
"103" "1995-04-13" "12.5075" "12.5075" "1.64093657949347" "11"
"104" "1995-04-14" "12.35166667" "12.35166667" "1.61342993370364" "11.9"
"105" "1995-04-15" "12.3575" "12.3575" "1.59736533119983" "10.9"
"106" "1995-04-16" "11.9925" "11.9925" "1.6094379124341" "10.7"
"107" "1995-04-17" "11.9575" "11.9575" "1.57277392806251" "10.2"
"108" "1995-04-18" "11.59833333" "11.59833333" "1.57277392806251" "11"
"109" "1995-04-19" "10.45416667" "10.45416667" "1.59736533119983" "5.4"
"110" "1995-04-20" "9.47047619" "9.47047619" "1.5993875765806" "4.3"
"111" "1995-04-21" "9.774166667" "9.774166667" "1.5993875765806" "8.6"
"112" "1995-04-22" "9.423333333" "9.423333333" "1.67709656090792" "5.6"
"113" "1995-04-23" "8.6725" "8.6725" "1.79674701073909" "7.3"
"114" "1995-04-24" "9.690833333" "9.690833333" "1.60743590976343" "8.3"
"115" "1995-04-25" "9.960833333" "9.960833333" "1.55814461804655" "9.1"
"116" "1995-04-26" "10.26083333" "10.26083333" "1.54329810992956" "11.5"
"117" "1995-04-27" "10.96916667" "10.96916667" "1.52388002407245" "10.3"
"118" "1995-04-28" "11.10416667" "11.10416667" "1.47704872438835" "11.9"
"119" "1995-04-29" "12.24666667" "12.24666667" "1.49514876603197" "13.1"
"120" "1995-04-30" "12.85833333" "12.85833333" "1.63119940421561" "10.6"
"121" "1995-05-01" "14.2475" "14.2475" "1.45861502269952" "14.4"
"122" "1995-05-02" "15.31833333" "15.31833333" "1.42069578783722" "15.9"
"123" "1995-05-03" "16.55583333" "16.55583333" "1.31103187661934" "18.4"
"124" "1995-05-04" "17.41333333" "17.41333333" "1.27815220250019" "19.3"
"125" "1995-05-05" "18.0575" "18.0575" "1.24703229378638" "20.6"
"126" "1995-05-06" "18.30416667" "18.30416667" "1.21491274436427" "21.1"
"127" "1995-05-07" "18.73833333" "18.73833333" "1.19694818938897" "20.7"
"128" "1995-05-08" "18.5975" "18.5975" "1.21194097397511" "16.7"
"129" "1995-05-09" "17.0675" "17.0675" "1.13783300182139" "12.4"
"130" "1995-05-10" "16.07583333" "16.07583333" "1.10525683138678" "12.6"
"131" "1995-05-11" "15.61583333" "15.61583333" "1.10525683138678" "13.2"
"132" "1995-05-12" "13.96" "13.96" "1.11185751541813" "9.5"
"133" "1995-05-13" "12.4275" "12.4275" "1.14422279992016" "8.3"
"134" "1995-05-14" "12.18583333" "12.18583333" "1.10525683138678" "8.2"
"135" "1995-05-15" "11.82583333" "11.82583333" "1.07158361628019" "10.2"
"136" "1995-05-16" "12.68" "12.68" "1.17557332980424" "13.6"
"137" "1995-05-17" "13.685" "13.685" "1.44926916028128" "12.8"
"138" "1995-05-18" "13.8325" "13.8325" "1.20597080698861" "11.2"
"139" "1995-05-19" "13.395" "13.395" "1.09192330051731" "9.1"
"140" "1995-05-20" "12.70083333" "12.70083333" "0.959350221334602" "9.2"
"141" "1995-05-21" "12.7425" "12.7425" "0.900161349944271" "10.6"
"142" "1995-05-22" "14.50833333" "14.50833333" "0.86288995514704" "16.4"
"143" "1995-05-23" "16.09333333" "16.09333333" "0.810930216216329" "16.6"
"144" "1995-05-24" "17.04583333" "17.04583333" "0.76080582903376" "14.7"
"145" "1995-05-25" "16.36666667" "16.36666667" "0.810930216216329" "14.1"
"146" "1995-05-26" "15.94833333" "15.94833333" "0.78845736036427" "14.3"
"147" "1995-05-27" "16.3625" "16.3625" "0.774727167552368" "15.5"
"148" "1995-05-28" "16.8625" "16.8625" "0.828551817566148" "15.6"
"149" "1995-05-29" "17.10416667" "17.10416667" "0.819779831493311" "14.6"
"150" "1995-05-30" "16.65416667" "16.65416667" "0.756121979721334" "13.1"
"151" "1995-05-31" "15.42166667" "15.42166667" "0.770108221696074" "13.7"
"152" "1995-06-01" "15.10916667" "15.10916667" "0.76080582903376" "12.2"
"153" "1995-06-02" "15.1475" "15.1475" "0.765467842139571" "15.2"
"154" "1995-06-03" "15.54583333" "15.54583333" "0.76080582903376" "14"
"155" "1995-06-04" "15.66416667" "15.66416667" "0.76080582903376" "14.5"
"156" "1995-06-05" "15.4225" "15.4225" "0.732367893713227" "13"
"157" "1995-06-06" "15.49" "15.49" "0.641853886172395" "13.7"
"158" "1995-06-07" "16.22916667" "16.22916667" "0.570979546585738" "14.9"
"159" "1995-06-08" "16.27916667" "16.27916667" "0.536493370514568" "13.1"
"160" "1995-06-09" "15.90416667" "15.90416667" "0.476234178996372" "12.8"
"161" "1995-06-10" "14.8625" "14.8625" "0.451075619360217" "11"
"162" "1995-06-11" "15.0275" "15.0275" "0.451075619360217" "13.7"
"163" "1995-06-12" "15.25166667" "15.25166667" "0.451075619360217" "14.3"
"164" "1995-06-13" "15.26666667" "15.26666667" "0.451075619360217" "13"
"165" "1995-06-14" "14.88" "14.88" "0.431782416425538" "12.2"
"166" "1995-06-15" "14.6125" "14.6125" "0.412109650826833" "13.5"
"167" "1995-06-16" "15.71" "15.71" "0.357674444271816" "12.1"
"168" "1995-06-17" "16.5875" "16.5875" "0.350656871613169" "13.4"
"169" "1995-06-18" "16.1125" "16.1125" "0.392042087776024" "15.8"
"170" "1995-06-19" "16.68333333" "16.68333333" "0.457424847038875" "15.9"
"171" "1995-06-20" "17.825" "17.825" "0.412109650826833" "18.7"
"172" "1995-06-21" "19.295" "19.295" "0.405465108108164" "20.4"
"173" "1995-06-22" "19.82666667" "19.82666667" "0.322083499169113" "18.6"
"174" "1995-06-23" "19.34083333" "19.34083333" "0.182321556793955" "16"
"175" "1995-06-24" "19.18416667" "19.18416667" "0.148420005118273" "16.3"
"176" "1995-06-25" "19.22833333" "19.22833333" "0.148420005118273" "18.2"
"177" "1995-06-26" "20.23583333" "20.23583333" "0.113328685307003" "22.5"
"178" "1995-06-27" "21.535" "21.535" "0.0769610411361284" "23.1"
"179" "1995-06-28" "22.42666667" "22.42666667" "0.048790164169432" "23.9"
"180" "1995-06-29" "23.53833333" "23.53833333" "0.0198026272961797" "25.7"
"181" "1995-06-30" "23.81166667" "23.81166667" "-0.0725706928348354" "20.3"
"182" "1995-07-01" "23.4725" "23.4725" "-0.0629397997738742" "20.8"
"183" "1995-07-02" "22.56" "22.56" "0.19062035960865" "18.4"
"184" "1995-07-03" "20.38416667" "20.38416667" "0.932164081030445" "16.2"
"185" "1995-07-04" "18.87833333" "18.87833333" "0.802001585472027" "16.5"
"186" "1995-07-05" "18.63416667" "18.63416667" "0.494696241836107" "14.4"
"187" "1995-07-06" "18.755" "18.755" "0.350656871613169" "17.8"
"188" "1995-07-07" "19.295" "19.295" "0.22314355131421" "18.3"
"189" "1995-07-08" "20.75416667" "20.75416667" "0.165514438477573" "22.3"
"190" "1995-07-09" "22.17833333" "22.17833333" "0.0582689081239758" "23.9"
"191" "1995-07-10" "22.64166667" "22.64166667" "0" "19.7"
"192" "1995-07-11" "21.82333333" "21.82333333" "0.0198026272961797" "18.7"
"193" "1995-07-12" "21.365" "21.365" "0.048790164169432" "16.9"
"194" "1995-07-13" "20.55083333" "20.55083333" "0.0953101798043249" "18.6"
"195" "1995-07-14" "20.25083333" "20.25083333" "0.0769610411361284" "18.3"
"196" "1995-07-15" "20.745" "20.745" "0.0861776962410524" "18.8"
"197" "1995-07-16" "20.83583333" "20.83583333" "0.139761942375159" "18.2"
"198" "1995-07-17" "20.7525" "20.7525" "0.0676586484738149" "18.8"
"199" "1995-07-18" "20.77416667" "20.77416667" "0.0295588022415444" "17.4"
"200" "1995-07-19" "21.86583333" "21.86583333" "0.0392207131532813" "22.7"
"201" "1995-07-20" "23.42833333" "23.42833333" "-0.0222456089473197" "26.3"
"202" "1995-07-21" "24.23666667" "24.23666667" "-0.0460439385014068" "22.4"
"203" "1995-07-22" "23.21333333" "23.21333333" "-0.157824085193567" "18"
"204" "1995-07-23" "21.81916667" "21.81916667" "-0.24079848655293" "16.7"
"205" "1995-07-24" "21.57416667" "21.57416667" "-0.3078847797693" "21.9"
"206" "1995-07-25" "22.0325" "22.0325" "-0.211956361923645" "24.9"
"207" "1995-07-26" "22.12166667" "22.12166667" "-0.199671195129068" "20.4"
"208" "1995-07-27" "21.13083333" "21.13083333" "0.322083499169113" "18.3"
"209" "1995-07-28" "21.19583333" "21.19583333" "0.593326845277734" "19.4"
"210" "1995-07-29" "22.20833333" "22.20833333" "0.405465108108164" "21"
"211" "1995-07-30" "22.98555556" "22.98555556" "0.182321556793955" "22.4"
"212" "1995-07-31" NA NA "0.0198026272961797" "23.3"
"213" "1995-08-01" NA NA "0.300104592450338" "23.8"
"214" "1995-08-02" NA NA "0.19062035960865" "21.6"
"215" "1995-08-03" NA NA "0.418710334858185" "20.8"
"216" "1995-08-04" NA NA "0.19062035960865" "22.1"
"217" "1995-08-05" NA NA "0.0676586484738149" "16.9"
"218" "1995-08-06" NA NA "0.131028262406404" "17.9"
"219" "1995-08-07" NA NA "0.845868267577609" "17.9"
"220" "1995-08-08" NA NA "0.60431596685333" "17.8"
"221" "1995-08-09" NA NA "0.246860077931526" "18.4"
"222" "1995-08-10" NA NA "0.0295588022415444" "21.9"
"223" "1995-08-11" NA NA "-0.102032725565152" "20.7"
"224" "1995-08-12" NA NA "-0.234457311214483" "19.5"
"225" "1995-08-13" NA NA "-0.341082849178896" "20"
"226" "1995-08-14" NA NA "-0.381260419411347" "18.2"
"227" "1995-08-15" NA NA "-0.410980288796275" "19.6"
"228" "1995-08-16" NA NA "-0.512493680866688" "21.8"
"229" "1995-08-17" NA NA "-0.578034373459441" "23.1"
"230" "1995-08-18" NA NA "-0.61803970807314" "22.7"
"231" "1995-08-19" NA NA "-0.691149177897272" "21.6"
"232" "1995-08-20" NA NA "-0.765717873394781" "23.3"
"233" "1995-08-21" NA NA "-0.789658080940789" "23.8"
"234" "1995-08-22" NA NA "-0.901402119380404" "23"
"235" "1995-08-23" NA NA "-0.951917909517306" "19.9"
"236" "1995-08-24" NA NA "-0.923818998294947" "17"
"237" "1995-08-25" NA NA "-0.860383099935859" "20.3"
"238" "1995-08-26" NA NA "-0.894040122939335" "19"
"239" "1995-08-27" NA NA "-0.823255865906966" "19.9"
"240" "1995-08-28" NA NA "-0.865122445299756" "16.1"
"241" "1995-08-29" NA NA "-0.941608539858445" "17.2"
"242" "1995-08-30" NA NA "-0.869884359059999" "18.2"
"243" "1995-08-31" NA NA "-0.908818717035454" "16.2"
"244" "1995-09-01" NA NA "-0.936493439191674" "18.6"
"245" "1995-09-02" NA NA "-0.99695863494161" "16.2"
"246" "1995-09-03" NA NA "-1.04128722204884" "13"
"247" "1995-09-04" NA NA "-0.867500567704723" "15.3"
"248" "1995-09-05" NA NA "-0.705219761794215" "14.9"
"249" "1995-09-06" NA NA "-0.39452516806983" "14.3"
"250" "1995-09-07" NA NA "0.828551817566148" "17"
"251" "1995-09-08" NA NA "1.57897870494939" "16.9"
"252" "1995-09-09" NA NA "1.04027671165515" "16.9"
"253" "1995-09-10" NA NA "0.662687973075237" "16.4"
"254" "1995-09-11" NA NA "1.05082162483176" "15"
"255" "1995-09-12" NA NA "0.928219302739429" "14.6"
"256" "1995-09-13" NA NA "0.845868267577609" "13.3"
"257" "1995-09-14" NA NA "0.765467842139571" "15.5"
"258" "1995-09-15" NA NA "0.970778917158225" "16"
"259" "1995-09-16" NA NA "1.04380405217311" "14.8"
"260" "1995-09-17" NA NA "0.837247524533702" "16"
"261" "1995-09-18" NA NA "0.774727167552368" "16.6"
"262" "1995-09-19" NA NA "0.920282753143692" "16.9"
"263" "1995-09-20" NA NA "0.824175442966349" "15.7"
"264" "1995-09-21" NA NA "0.636576829071551" "15.2"
"265" "1995-09-22" NA NA "0.476234178996372" "14.9"
"266" "1995-09-23" NA NA "0.418710334858185" "14"
"267" "1995-09-24" NA NA "0.350656871613169" "14.1"
"268" "1995-09-25" NA NA "0.357674444271816" "12.1"
"269" "1995-09-26" NA NA "0.371563556432483" "14"
"270" "1995-09-27" NA NA "0.451075619360217" "15.6"
"271" "1995-09-28" NA NA "0.641853886172395" "11.2"
"272" "1995-09-29" NA NA "0.56531380905006" "9.8"
"273" "1995-09-30" NA NA "0.593326845277734" "14.6"
"274" "1995-10-01" NA NA "0.797507195884188" "17.1"
"275" "1995-10-02" NA NA "0.756121979721334" "14.2"
"276" "1995-10-03" NA NA "0.774727167552368" "16.3"
"277" "1995-10-04" NA NA "1.41827740697294" "15.2"
"278" "1995-10-05" NA NA "1.54115907168081" "13.7"
"279" "1995-10-06" NA NA "1.16315080980568" "15.1"
"280" "1995-10-07" NA NA "0.86288995514704" "18.1"
"281" "1995-10-08" NA NA "0.717839793150317" "16.6"
"282" "1995-10-09" NA NA "0.553885113226438" "18"
"283" "1995-10-10" NA NA "0.506817602368452" "18.1"
"284" "1995-10-11" NA NA "0.438254930931155" "17.6"
"285" "1995-10-12" NA NA "0.336472236621213" "18"
"286" "1995-10-13" NA NA "0.336472236621213" "16.5"
"287" "1995-10-14" NA NA "0.262364264467491" "15.4"
"288" "1995-10-15" NA NA "0.2390169004705" "16.7"
"289" "1995-10-16" NA NA "0.231111720963387" "14.4"
"290" "1995-10-17" NA NA "0.231111720963387" "15"
"291" "1995-10-18" NA NA "0.231111720963387" "11.5"
"292" "1995-10-19" NA NA "0.254642218373581" "11.5"
"293" "1995-10-20" NA NA "0.2390169004705" "13"
"294" "1995-10-21" NA NA "0.2390169004705" "12.5"
"295" "1995-10-22" NA NA "0.148420005118273" "10.9"
"296" "1995-10-23" NA NA "0.131028262406404" "13.2"
"297" "1995-10-24" NA NA "0.165514438477573" "17.1"
"298" "1995-10-25" NA NA "0.371563556432483" "15.3"
"299" "1995-10-26" NA NA "0.482426149244293" "16.7"
"300" "1995-10-27" NA NA "0.398776119957368" "16.9"
"301" "1995-10-28" NA NA "0.343589704390077" "15.6"
"302" "1995-10-29" NA NA "0.357674444271816" "14.8"
"303" "1995-10-30" NA NA "0.246860077931526" "15"
"304" "1995-10-31" NA NA "0.27002713721306" "11.7"
"305" "1995-11-01" NA NA "0.2390169004705" "9.4"
"306" "1995-11-02" NA NA "0.231111720963387" "10.6"
"307" "1995-11-03" NA NA "0.2390169004705" "9.4"
"308" "1995-11-04" NA NA "0.2390169004705" "10.6"
"309" "1995-11-05" NA NA "0.231111720963387" "4.3"
"310" "1995-11-06" NA NA "0.0676586484738149" "5"
"311" "1995-11-07" NA NA "0.048790164169432" "7.5"
"312" "1995-11-08" NA NA "0.0295588022415444" "8.8"
"313" "1995-11-09" NA NA "0.0861776962410524" "9"
"314" "1995-11-10" NA NA "0.131028262406404" "9.5"
"315" "1995-11-11" NA NA "0.951657875711446" "12.4"
"316" "1995-11-12" NA NA "1.92570744173779" "11.5"
"317" "1995-11-13" NA NA "1.50185270175416" "10.7"
"318" "1995-11-14" NA NA "1.18478998490916" "10"
"319" "1995-11-15" NA NA "1.47932922708708" "12.9"
"320" "1995-11-16" NA NA "1.35325450704169" "12.1"
"321" "1995-11-17" NA NA "1.16938135955632" "7.5"
"322" "1995-11-18" NA NA "1.08856195281461" "3.5"
"323" "1995-11-19" NA NA "0.912282710476616" "3.2"
"324" "1995-11-20" NA NA "0.858661619037519" "5.7"
"325" "1995-11-21" NA NA "0.837247524533702" "11.4"
"326" "1995-11-22" NA NA "0.828551817566148" "10.7"
"327" "1995-11-23" NA NA "0.824175442966349" "8.9"
"328" "1995-11-24" NA NA "0.824175442966349" "13"
"329" "1995-11-25" NA NA "1.02961941718116" "10.6"
"330" "1995-11-26" NA NA "1.51072193949494" "8"
"331" "1995-11-27" NA NA "1.64865862558738" "10.9"
"332" "1995-11-28" NA NA "1.5993875765806" "10.9"
"333" "1995-11-29" NA NA "1.49290409617815" "10.1"
"334" "1995-11-30" NA NA "1.44926916028128" "7.9"
"335" "1995-12-01" NA NA "1.67147330335355" "11"
"336" "1995-12-02" NA NA "1.84054963339749" "12.6"
"337" "1995-12-03" NA NA "1.73871024813824" "13.1"
"338" "1995-12-04" NA NA "1.70474809223843" "9"
"339" "1995-12-05" NA NA "1.5993875765806" "0.9"
"340" "1995-12-06" NA NA "1.42791603581071" "-1"
"341" "1995-12-07" NA NA "1.3787660946991" "-1.7"
"342" "1995-12-08" NA NA "1.35840915763035" "1.8"
"343" "1995-12-09" NA NA "1.32707500145992" "2.8"
"344" "1995-12-10" NA NA "1.31640823365572" "8.1"
"345" "1995-12-11" NA NA "1.30291275218084" "4.1"
"346" "1995-12-12" NA NA "1.18478998490916" "4.8"
"347" "1995-12-13" NA NA "1.18784342239605" "3.4"
"348" "1995-12-14" NA NA "1.11185751541813" "2.9"
"349" "1995-12-15" NA NA "1.1999647829284" "0.4"
"350" "1995-12-16" NA NA "1.20597080698861" "2.7"
"351" "1995-12-17" NA NA "1.21491274436427" "7"
"352" "1995-12-18" NA NA "1.23256026117785" "5.7"
"353" "1995-12-19" NA NA "1.28647402583768" "9.4"
"354" "1995-12-20" NA NA "1.39624469197306" "10"
"355" "1995-12-21" NA NA "1.69927861643389" "11.9"
"356" "1995-12-22" NA NA "2.66025953726586" "12.8"
"357" "1995-12-23" NA NA "2.43361335540045" "11.1"
"358" "1995-12-24" NA NA "2.0188950418118" "9.9"
"359" "1995-12-25" NA NA "1.79840401194672" "6.1"
"360" "1995-12-26" NA NA "1.7404661748405" "3.4"
"361" "1995-12-27" NA NA "1.70656462316482" "0.1"
"362" "1995-12-28" NA NA "1.69927861643389" "0.8"
"363" "1995-12-29" NA NA "1.66392609771817" "3"
"364" "1995-12-30" NA NA "1.97129938306013" "6.8"
"365" "1995-12-31" NA NA "2.24177295359729" "9.7"
"366" "1996-01-01" NA NA "1.97408102602201" "9.7"
"367" "1996-01-02" NA NA "1.84213567655312" "10.3"
"368" "1996-01-03" NA NA "1.77664583141801" "5.5"
"369" "1996-01-04" NA NA "1.76130026174335" "8.5"
"370" "1996-01-05" NA NA "1.77664583141801" "8.9"
"371" "1996-01-06" NA NA "1.7732559976635" "8.7"
"372" "1996-01-07" NA NA "1.87640694328834" "10.8"
"373" "1996-01-08" NA NA "1.93585981320181" "10.7"
"374" "1996-01-09" NA NA "2.53369681395743" "11.8"
"375" "1996-01-10" NA NA "2.34180580614733" "8.6"
"376" "1996-01-11" NA NA "2.28340227357727" "9.2"
"377" "1996-01-12" NA NA "2.52572864430826" "11.4"
"378" "1996-01-13" NA NA "2.278292400425" "9.9"
"379" "1996-01-14" NA NA "2.1938856760707" "10.3"
"380" "1996-01-15" NA NA "2.14241634084122" "10.2"
"381" "1996-01-16" NA NA "2.10535292346434" "9.6"
"382" "1996-01-17" NA NA "2.07944154167984" "6.7"
"383" "1996-01-18" NA NA "2.06178660644112" "7.8"
"384" "1996-01-19" NA NA "2.03861954715958" "8.2"
"385" "1996-01-20" NA NA "2.08318452795867" "8.5"
"386" "1996-01-21" NA NA "2.08318452795867" "6.4"
"387" "1996-01-22" NA NA "1.93296963777958" "7.7"
"388" "1996-01-23" NA NA "1.96850998097255" "6.3"
"389" "1996-01-24" NA NA "2.14358936150359" "8.8"
"390" "1996-01-25" NA NA "2.002830439308" "4.9"
"391" "1996-01-26" NA NA "1.91102289005487" "0.6"
"392" "1996-01-27" NA NA "1.77664583141801" "0.8"
"393" "1996-01-28" NA NA "1.83896107071235" "5"
"394" "1996-01-29" NA NA "1.89311196348834" "4.1"
"395" "1996-01-30" NA NA "1.71918877639322" "5.4"
"396" "1996-01-31" NA NA "1.68082790852077" "1.8"
"397" "1996-02-01" NA NA "1.69927861643389" "3.5"
"398" "1996-02-02" NA NA "1.69927861643389" "4.1"
"399" "1996-02-03" NA NA "1.67335123817775" "1"
"400" "1996-02-04" NA NA "1.66770682055808" "3.4"
"401" "1996-02-05" NA NA "1.71018781553424" "2.2"
"402" "1996-02-06" NA NA "2.07819075977818" "5"
"403" "1996-02-07" NA NA "2.46809953147162" "6.7"
"404" "1996-02-08" NA NA "2.55722731136763" "6.4"
